City,Date,Card Type,Exp Type,Gender,Amount,Date_as_int,Year,Month,Country
Pune,2014-10-06,Gold,Food,M,278515,20141006,2014,Oct,India
Kolkata,2014-05-10,Gold,Bills,M,122623,20140510,2014,May,India
Hyderabad,2015-03-16,Signature,Grocery,F,18453,20150316,2015,Mar,India
Pune,2014-07-16,Gold,Entertainment,M,269462,20140716,2014,Jul,India
Pune,2014-06-15,Silver,Entertainment,F,280870,20140615,2014,Jun,India
Chennai,2015-01-12,Gold,Food,F,29377,20150112,2015,Jan,India
Hyderabad,2013-11-07,Silver,Fuel,M,178667,20131107,2013,Nov,India
Hyderabad,2015-04-06,Gold,Food,F,10653,20150406,2015,Apr,India
Hyderabad,2014-11-09,Gold,Entertainment,M,159277,20141109,2014,Nov,India
Hyderabad,2013-10-20,Gold,Entertainment,F,150584,20131020,2013,Oct,India
Lucknow,2014-05-08,Gold,Food,F,57441,20140508,2014,May,India
Kanpur,2014-07-25,Signature,Entertainment,F,244233,20140725,2014,Jul,India
Surat,2014-08-24,Platinum,Fuel,F,138005,20140824,2014,Aug,India
Kolkata,2014-05-09,Platinum,Bills,M,28954,20140509,2014,May,India
Lucknow,2014-05-15,Platinum,Food,F,121813,20140515,2014,May,India
Jaipur,2014-10-11,Gold,Entertainment,F,22869,20141011,2014,Oct,India
Jaipur,2015-04-20,Silver,Bills,F,248930,20150420,2015,Apr,India
Lucknow,2014-12-05,Signature,Entertainment,M,28997,20141205,2014,Dec,India
Hyderabad,2014-10-15,Signature,Grocery,F,102064,20141015,2014,Oct,India
Surat,2014-11-15,Signature,Entertainment,F,228479,20141115,2014,Nov,India
Chennai,2014-09-07,Platinum,Grocery,F,143490,20140907,2014,Sep,India
Surat,2014-05-17,Signature,Food,M,207042,20140517,2014,May,India
Pune,2015-03-20,Silver,Grocery,F,34249,20150320,2015,Mar,India
Surat,2014-10-09,Signature,Bills,M,268173,20141009,2014,Oct,India
Jaipur,2014-11-08,Signature,Entertainment,M,288991,20141108,2014,Nov,India
Lucknow,2014-03-16,Signature,Bills,F,1026,20140316,2014,Mar,India
Kolkata,2015-01-06,Silver,Fuel,F,274865,20150106,2015,Jan,India
Jaipur,2014-09-08,Signature,Fuel,M,235534,20140908,2014,Sep,India
Chennai,2014-06-11,Platinum,Entertainment,M,149814,20140611,2014,Jun,India
Kanpur,2014-08-28,Signature,Fuel,F,74038,20140828,2014,Aug,India
Chennai,2014-03-26,Gold,Entertainment,M,191527,20140326,2014,Mar,India
Surat,2013-10-12,Platinum,Food,M,284629,20131012,2013,Oct,India
Kolkata,2015-01-19,Signature,Entertainment,F,212680,20150119,2015,Jan,India
Kanpur,2014-01-31,Platinum,Grocery,F,200681,20140131,2014,Jan,India
Pune,2014-05-09,Platinum,Bills,M,134178,20140509,2014,May,India
Kolkata,2013-12-21,Silver,Fuel,F,39410,20131221,2013,Dec,India
Pune,2014-04-14,Silver,Grocery,M,128392,20140414,2014,Apr,India
Surat,2013-12-15,Platinum,Grocery,M,174178,20131215,2013,Dec,India
Chennai,2015-04-28,Platinum,Bills,M,14078,20150428,2015,Apr,India
Jaipur,2014-08-28,Silver,Food,M,148322,20140828,2014,Aug,India
Chennai,2015-05-02,Silver,Grocery,F,148332,20150502,2015,May,India
Kanpur,2014-10-07,Silver,Fuel,F,281678,20141007,2014,Oct,India
Jaipur,2015-03-17,Platinum,Fuel,M,60525,20150317,2015,Mar,India
Surat,2014-02-03,Silver,Grocery,M,240410,20140203,2014,Feb,India
Lucknow,2013-12-19,Platinum,Bills,M,200573,20131219,2013,Dec,India
Hyderabad,2014-12-04,Gold,Bills,F,17276,20141204,2014,Dec,India
Jaipur,2014-06-26,Signature,Fuel,M,171516,20140626,2014,Jun,India
Lucknow,2014-06-05,Gold,Grocery,M,45113,20140605,2014,Jun,India
Surat,2013-10-26,Platinum,Entertainment,F,180501,20131026,2013,Oct,India
Hyderabad,2014-11-21,Signature,Entertainment,F,86353,20141121,2014,Nov,India
Chennai,2014-09-12,Platinum,Grocery,F,259143,20140912,2014,Sep,India
Hyderabad,2014-09-27,Signature,Entertainment,F,278501,20140927,2014,Sep,India
Kolkata,2014-01-30,Signature,Entertainment,F,296429,20140130,2014,Jan,India
Surat,2014-06-29,Platinum,Fuel,F,93093,20140629,2014,Jun,India
Pune,2014-11-20,Silver,Grocery,M,99052,20141120,2014,Nov,India
Kolkata,2015-01-30,Gold,Bills,F,161683,20150130,2015,Jan,India
Kanpur,2014-04-17,Silver,Entertainment,M,252039,20140417,2014,Apr,India
Lucknow,2014-12-27,Silver,Entertainment,F,158539,20141227,2014,Dec,India
Pune,2013-12-27,Gold,Entertainment,F,274415,20131227,2013,Dec,India
Kanpur,2013-11-16,Gold,Fuel,F,72538,20131116,2013,Nov,India
Lucknow,2014-08-30,Platinum,Grocery,M,122946,20140830,2014,Aug,India
Surat,2014-01-11,Silver,Fuel,F,219125,20140111,2014,Jan,India
Lucknow,2013-12-04,Signature,Food,M,149947,20131204,2013,Dec,India
Pune,2014-10-16,Signature,Bills,M,86706,20141016,2014,Oct,India
Hyderabad,2014-06-14,Silver,Fuel,M,287486,20140614,2014,Jun,India
Kanpur,2014-08-24,Gold,Entertainment,F,96743,20140824,2014,Aug,India
Chennai,2014-05-11,Gold,Grocery,F,289555,20140511,2014,May,India
Hyderabad,2015-03-21,Silver,Bills,F,285560,20150321,2015,Mar,India
Kanpur,2015-02-08,Platinum,Food,F,81707,20150208,2015,Feb,India
Lucknow,2014-04-17,Signature,Entertainment,M,167853,20140417,2014,Apr,India
Hyderabad,2013-11-18,Gold,Food,F,145818,20131118,2013,Nov,India
Pune,2014-12-09,Signature,Bills,F,160260,20141209,2014,Dec,India
Lucknow,2015-05-18,Signature,Bills,F,211555,20150518,2015,May,India
Lucknow,2015-05-01,Platinum,Fuel,M,214218,20150501,2015,May,India
Lucknow,2014-04-20,Gold,Bills,M,144363,20140420,2014,Apr,India
Kanpur,2014-11-09,Silver,Fuel,F,119662,20141109,2014,Nov,India
Pune,2015-05-01,Platinum,Bills,M,174214,20150501,2015,May,India
Lucknow,2014-07-19,Platinum,Bills,F,95009,20140719,2014,Jul,India
Surat,2014-07-28,Platinum,Bills,F,205926,20140728,2014,Jul,India
Kolkata,2013-10-30,Silver,Bills,F,135440,20131030,2013,Oct,India
Jaipur,2013-12-24,Silver,Bills,M,158138,20131224,2013,Dec,India
Surat,2013-12-04,Signature,Grocery,F,152803,20131204,2013,Dec,India
Kanpur,2014-02-17,Silver,Food,F,286572,20140217,2014,Feb,India
Hyderabad,2014-08-05,Gold,Fuel,F,131047,20140805,2014,Aug,India
Kolkata,2015-03-01,Platinum,Fuel,F,231087,20150301,2015,Mar,India
Pune,2014-01-18,Platinum,Food,M,82095,20140118,2014,Jan,India
Jaipur,2013-12-30,Signature,Entertainment,F,286910,20131230,2013,Dec,India
Kolkata,2014-08-31,Signature,Entertainment,F,282508,20140831,2014,Aug,India
Jaipur,2015-03-05,Silver,Bills,F,60827,20150305,2015,Mar,India
Lucknow,2014-04-23,Platinum,Fuel,F,42039,20140423,2014,Apr,India
Lucknow,2015-04-28,Silver,Grocery,M,263894,20150428,2015,Apr,India
Hyderabad,2014-05-11,Signature,Fuel,M,241558,20140511,2014,May,India
Kanpur,2013-10-08,Gold,Food,F,18621,20131008,2013,Oct,India
Kanpur,2014-11-09,Platinum,Food,M,9561,20141109,2014,Nov,India
Chennai,2014-06-29,Signature,Fuel,F,236333,20140629,2014,Jun,India
Kolkata,2014-12-06,Signature,Bills,M,115097,20141206,2014,Dec,India
Kolkata,2014-02-21,Signature,Grocery,F,26070,20140221,2014,Feb,India
Lucknow,2014-12-10,Silver,Bills,M,233950,20141210,2014,Dec,India
Hyderabad,2014-07-13,Gold,Fuel,F,66513,20140713,2014,Jul,India
Surat,2014-02-24,Signature,Grocery,M,180322,20140224,2014,Feb,India
Pune,2014-04-18,Gold,Food,F,186097,20140418,2014,Apr,India
Kanpur,2013-11-13,Signature,Food,F,278532,20131113,2013,Nov,India
Hyderabad,2014-12-29,Signature,Grocery,M,298518,20141229,2014,Dec,India
Lucknow,2015-01-02,Signature,Fuel,M,22036,20150102,2015,Jan,India
Lucknow,2015-01-24,Platinum,Bills,M,141161,20150124,2015,Jan,India
Chennai,2014-07-10,Signature,Bills,F,235249,20140710,2014,Jul,India
Chennai,2014-05-13,Silver,Entertainment,M,7316,20140513,2014,May,India
Pune,2014-03-20,Silver,Food,M,289805,20140320,2014,Mar,India
Jaipur,2014-04-04,Gold,Entertainment,M,77786,20140404,2014,Apr,India
Pune,2014-09-11,Platinum,Entertainment,M,133312,20140911,2014,Sep,India
Surat,2014-04-28,Silver,Entertainment,M,100718,20140428,2014,Apr,India
Surat,2014-02-17,Gold,Fuel,F,270981,20140217,2014,Feb,India
Surat,2015-03-28,Silver,Bills,M,60534,20150328,2015,Mar,India
Surat,2014-03-01,Platinum,Food,F,273855,20140301,2014,Mar,India
Hyderabad,2014-09-13,Platinum,Fuel,M,280277,20140913,2014,Sep,India
Lucknow,2015-02-02,Signature,Food,F,225713,20150202,2015,Feb,India
Chennai,2014-02-03,Signature,Entertainment,M,212269,20140203,2014,Feb,India
Chennai,2015-01-23,Signature,Entertainment,M,236457,20150123,2015,Jan,India
Surat,2014-03-23,Silver,Entertainment,F,221522,20140323,2014,Mar,India
Surat,2014-05-25,Silver,Bills,M,47383,20140525,2014,May,India
Jaipur,2015-05-14,Gold,Fuel,F,21242,20150514,2015,May,India
Kanpur,2014-09-13,Silver,Grocery,F,34393,20140913,2014,Sep,India
Pune,2014-07-04,Platinum,Entertainment,F,46337,20140704,2014,Jul,India
Pune,2014-03-29,Platinum,Food,F,96329,20140329,2014,Mar,India
Kanpur,2014-07-18,Gold,Food,M,34534,20140718,2014,Jul,India
Jaipur,2015-02-18,Signature,Bills,M,83007,20150218,2015,Feb,India
Kolkata,2014-09-16,Silver,Entertainment,M,20664,20140916,2014,Sep,India
Chennai,2013-12-17,Platinum,Grocery,M,251472,20131217,2013,Dec,India
Kolkata,2015-02-19,Signature,Bills,M,65756,20150219,2015,Feb,India
Pune,2014-09-23,Platinum,Grocery,F,132956,20140923,2014,Sep,India
Kanpur,2014-02-14,Silver,Food,F,160805,20140214,2014,Feb,India
Kolkata,2014-08-17,Signature,Fuel,M,126187,20140817,2014,Aug,India
Kanpur,2014-12-04,Gold,Food,F,296638,20141204,2014,Dec,India
Jaipur,2015-02-15,Silver,Grocery,M,6058,20150215,2015,Feb,India
Pune,2013-11-01,Signature,Fuel,M,32660,20131101,2013,Nov,India
Jaipur,2014-08-17,Silver,Grocery,M,87301,20140817,2014,Aug,India
Hyderabad,2013-10-24,Signature,Food,M,11994,20131024,2013,Oct,India
Kolkata,2014-07-12,Signature,Food,F,176420,20140712,2014,Jul,India
Chennai,2014-10-28,Signature,Bills,M,35430,20141028,2014,Oct,India
Surat,2014-03-18,Signature,Fuel,F,25467,20140318,2014,Mar,India
Kanpur,2015-01-13,Signature,Grocery,F,10309,20150113,2015,Jan,India
Hyderabad,2014-11-21,Gold,Bills,M,111511,20141121,2014,Nov,India
Chennai,2015-03-30,Silver,Bills,F,132030,20150330,2015,Mar,India
Kanpur,2014-01-03,Platinum,Grocery,M,61563,20140103,2014,Jan,India
Hyderabad,2014-05-17,Silver,Entertainment,M,101409,20140517,2014,May,India
Kolkata,2015-01-28,Platinum,Grocery,M,240130,20150128,2015,Jan,India
Pune,2014-11-01,Gold,Entertainment,F,285630,20141101,2014,Nov,India
Pune,2014-12-11,Platinum,Grocery,F,131055,20141211,2014,Dec,India
Kolkata,2015-01-12,Gold,Grocery,F,282560,20150112,2015,Jan,India
Surat,2014-09-21,Silver,Entertainment,F,41346,20140921,2014,Sep,India
Lucknow,2014-07-02,Gold,Fuel,F,27045,20140702,2014,Jul,India
Pune,2014-01-02,Silver,Bills,M,157698,20140102,2014,Jan,India
Surat,2014-08-10,Silver,Food,F,195505,20140810,2014,Aug,India
Pune,2013-10-17,Gold,Bills,F,142247,20131017,2013,Oct,India
Jaipur,2015-01-18,Silver,Food,F,40628,20150118,2015,Jan,India
Jaipur,2015-04-24,Platinum,Food,M,60875,20150424,2015,Apr,India
Chennai,2014-07-10,Gold,Grocery,F,282733,20140710,2014,Jul,India
Chennai,2014-08-11,Silver,Entertainment,F,90433,20140811,2014,Aug,India
Chennai,2013-10-07,Gold,Food,M,170470,20131007,2013,Oct,India
Pune,2014-09-14,Gold,Food,M,48567,20140914,2014,Sep,India
Kolkata,2015-01-01,Gold,Grocery,M,19643,20150101,2015,Jan,India
Surat,2013-12-17,Platinum,Grocery,F,154052,20131217,2013,Dec,India
Hyderabad,2014-10-30,Platinum,Bills,M,78776,20141030,2014,Oct,India
Lucknow,2014-10-24,Gold,Grocery,M,107048,20141024,2014,Oct,India
Jaipur,2013-12-09,Platinum,Bills,M,163066,20131209,2013,Dec,India
Jaipur,2015-05-22,Platinum,Bills,F,18931,20150522,2015,May,India
Lucknow,2014-10-11,Platinum,Food,M,147238,20141011,2014,Oct,India
Surat,2014-07-01,Silver,Grocery,F,107989,20140701,2014,Jul,India
Kanpur,2015-01-20,Silver,Bills,M,112740,20150120,2015,Jan,India
Kolkata,2014-07-13,Gold,Entertainment,F,203166,20140713,2014,Jul,India
Hyderabad,2014-02-10,Signature,Fuel,F,58919,20140210,2014,Feb,India
Lucknow,2014-03-29,Gold,Entertainment,F,189503,20140329,2014,Mar,India
Hyderabad,2014-12-25,Platinum,Bills,M,275350,20141225,2014,Dec,India
Surat,2014-01-13,Signature,Entertainment,M,211953,20140113,2014,Jan,India
Chennai,2014-10-05,Gold,Entertainment,M,235265,20141005,2014,Oct,India
Jaipur,2014-07-30,Signature,Entertainment,F,102913,20140730,2014,Jul,India
Surat,2014-01-09,Silver,Fuel,M,109555,20140109,2014,Jan,India
Kolkata,2014-05-10,Silver,Bills,M,17782,20140510,2014,May,India
Kolkata,2015-03-04,Gold,Fuel,M,261064,20150304,2015,Mar,India
Lucknow,2014-05-14,Signature,Grocery,M,271335,20140514,2014,May,India
Jaipur,2014-04-07,Platinum,Entertainment,M,233544,20140407,2014,Apr,India
Jaipur,2013-11-14,Signature,Fuel,F,299664,20131114,2013,Nov,India
Hyderabad,2015-03-21,Silver,Food,F,263657,20150321,2015,Mar,India
Pune,2014-04-10,Signature,Bills,M,135463,20140410,2014,Apr,India
Chennai,2014-02-02,Silver,Bills,F,105808,20140202,2014,Feb,India
Pune,2014-05-02,Gold,Food,M,158009,20140502,2014,May,India
Kolkata,2013-11-02,Silver,Grocery,F,267160,20131102,2013,Nov,India
Chennai,2014-08-07,Silver,Grocery,F,224807,20140807,2014,Aug,India
Lucknow,2014-06-26,Platinum,Entertainment,F,112151,20140626,2014,Jun,India
Kolkata,2014-07-11,Silver,Fuel,F,222590,20140711,2014,Jul,India
Pune,2014-03-03,Gold,Grocery,F,28340,20140303,2014,Mar,India
Kolkata,2014-07-02,Gold,Grocery,M,141321,20140702,2014,Jul,India
Kolkata,2013-11-03,Platinum,Bills,F,284312,20131103,2013,Nov,India
Jaipur,2013-12-17,Gold,Grocery,F,139120,20131217,2013,Dec,India
Jaipur,2015-05-21,Signature,Bills,M,269330,20150521,2015,May,India
Kolkata,2015-01-21,Signature,Bills,M,215959,20150121,2015,Jan,India
Jaipur,2014-07-28,Platinum,Food,M,39222,20140728,2014,Jul,India
Surat,2014-02-23,Platinum,Entertainment,M,138210,20140223,2014,Feb,India
Lucknow,2013-10-11,Signature,Entertainment,M,176447,20131011,2013,Oct,India
Lucknow,2014-03-16,Platinum,Grocery,F,184054,20140316,2014,Mar,India
Pune,2014-12-02,Signature,Bills,F,162503,20141202,2014,Dec,India
Surat,2014-01-01,Silver,Food,F,173037,20140101,2014,Jan,India
Surat,2014-06-07,Signature,Entertainment,M,131066,20140607,2014,Jun,India
Lucknow,2013-10-11,Platinum,Fuel,F,129534,20131011,2013,Oct,India
Pune,2013-12-15,Silver,Grocery,M,12168,20131215,2013,Dec,India
Jaipur,2014-03-23,Gold,Grocery,M,58839,20140323,2014,Mar,India
Pune,2014-09-11,Signature,Entertainment,F,3816,20140911,2014,Sep,India
Hyderabad,2015-02-20,Platinum,Food,F,43022,20150220,2015,Feb,India
Kolkata,2013-12-01,Silver,Grocery,M,189948,20131201,2013,Dec,India
Surat,2014-11-28,Silver,Grocery,F,232644,20141128,2014,Nov,India
Chennai,2015-05-10,Gold,Fuel,M,56543,20150510,2015,May,India
Chennai,2015-05-18,Gold,Fuel,F,24703,20150518,2015,May,India
Kanpur,2014-04-22,Signature,Grocery,F,108426,20140422,2014,Apr,India
Pune,2015-05-23,Gold,Food,M,212765,20150523,2015,May,India
Lucknow,2013-11-02,Platinum,Grocery,M,102767,20131102,2013,Nov,India
Chennai,2013-11-09,Platinum,Fuel,M,150664,20131109,2013,Nov,India
Surat,2014-08-21,Signature,Grocery,F,186795,20140821,2014,Aug,India
Surat,2015-04-04,Signature,Grocery,F,157007,20150404,2015,Apr,India
Kolkata,2014-03-06,Silver,Grocery,M,117482,20140306,2014,Mar,India
Pune,2013-11-06,Silver,Bills,M,155677,20131106,2013,Nov,India
Kanpur,2014-08-12,Silver,Grocery,F,28483,20140812,2014,Aug,India
Surat,2014-08-03,Signature,Fuel,M,3616,20140803,2014,Aug,India
Surat,2014-12-30,Platinum,Bills,F,148901,20141230,2014,Dec,India
Kanpur,2014-12-26,Gold,Fuel,M,179270,20141226,2014,Dec,India
Surat,2014-06-24,Gold,Fuel,F,27748,20140624,2014,Jun,India
Kolkata,2014-01-10,Gold,Food,F,89247,20140110,2014,Jan,India
Chennai,2015-01-31,Signature,Entertainment,M,87955,20150131,2015,Jan,India
Kolkata,2014-06-27,Silver,Entertainment,M,282099,20140627,2014,Jun,India
Hyderabad,2014-09-12,Signature,Food,F,245882,20140912,2014,Sep,India
Surat,2015-02-16,Signature,Grocery,F,72716,20150216,2015,Feb,India
Lucknow,2014-07-12,Gold,Entertainment,F,32939,20140712,2014,Jul,India
Hyderabad,2014-02-01,Platinum,Entertainment,M,2920,20140201,2014,Feb,India
Surat,2014-12-15,Platinum,Entertainment,F,31241,20141215,2014,Dec,India
Jaipur,2015-05-05,Silver,Grocery,F,210583,20150505,2015,May,India
Surat,2013-11-10,Signature,Fuel,M,113065,20131110,2013,Nov,India
Lucknow,2013-10-16,Signature,Fuel,M,237473,20131016,2013,Oct,India
Hyderabad,2014-03-13,Platinum,Food,F,121411,20140313,2014,Mar,India
Kolkata,2014-08-04,Silver,Grocery,M,282307,20140804,2014,Aug,India
Hyderabad,2014-03-28,Gold,Bills,M,276501,20140328,2014,Mar,India
Surat,2014-03-30,Signature,Bills,M,12030,20140330,2014,Mar,India
Surat,2014-04-16,Platinum,Grocery,M,192198,20140416,2014,Apr,India
Hyderabad,2015-03-17,Silver,Entertainment,M,202774,20150317,2015,Mar,India
Hyderabad,2014-12-17,Signature,Grocery,M,296832,20141217,2014,Dec,India
Pune,2015-03-08,Platinum,Grocery,F,118209,20150308,2015,Mar,India
Pune,2014-09-04,Silver,Grocery,M,259445,20140904,2014,Sep,India
Lucknow,2014-02-25,Gold,Food,M,20317,20140225,2014,Feb,India
Kolkata,2014-05-31,Platinum,Entertainment,F,81235,20140531,2014,May,India
Kanpur,2013-12-11,Platinum,Food,M,213771,20131211,2013,Dec,India
Kanpur,2013-12-27,Silver,Fuel,F,119000,20131227,2013,Dec,India
Kolkata,2014-09-27,Silver,Food,F,88271,20140927,2014,Sep,India
Lucknow,2014-05-31,Platinum,Food,M,61669,20140531,2014,May,India
Jaipur,2014-03-23,Gold,Grocery,F,154164,20140323,2014,Mar,India
Hyderabad,2013-12-14,Gold,Bills,F,86139,20131214,2013,Dec,India
Jaipur,2014-04-01,Silver,Grocery,M,190469,20140401,2014,Apr,India
Chennai,2013-12-21,Silver,Entertainment,F,277431,20131221,2013,Dec,India
Surat,2014-11-22,Silver,Grocery,F,15241,20141122,2014,Nov,India
Lucknow,2015-04-18,Gold,Fuel,M,219193,20150418,2015,Apr,India
Lucknow,2014-07-08,Gold,Fuel,M,186485,20140708,2014,Jul,India
Hyderabad,2014-10-08,Platinum,Grocery,M,204405,20141008,2014,Oct,India
Hyderabad,2014-03-14,Silver,Bills,F,91749,20140314,2014,Mar,India
Pune,2014-09-06,Silver,Food,F,163355,20140906,2014,Sep,India
Jaipur,2015-02-15,Silver,Food,M,106713,20150215,2015,Feb,India
Pune,2014-05-10,Signature,Grocery,M,113699,20140510,2014,May,India
Surat,2014-07-19,Signature,Entertainment,F,113819,20140719,2014,Jul,India
Pune,2014-12-23,Platinum,Grocery,M,133526,20141223,2014,Dec,India
Chennai,2014-08-30,Platinum,Bills,F,115739,20140830,2014,Aug,India
Kanpur,2014-11-02,Gold,Fuel,F,98774,20141102,2014,Nov,India
Kolkata,2015-04-08,Platinum,Bills,M,283984,20150408,2015,Apr,India
Chennai,2015-02-04,Silver,Bills,F,174927,20150204,2015,Feb,India
Surat,2013-10-06,Gold,Food,F,175081,20131006,2013,Oct,India
Pune,2014-10-25,Signature,Fuel,M,24653,20141025,2014,Oct,India
Surat,2014-11-14,Gold,Bills,F,258248,20141114,2014,Nov,India
Lucknow,2014-03-09,Gold,Fuel,M,294837,20140309,2014,Mar,India
Lucknow,2014-09-12,Gold,Fuel,M,91247,20140912,2014,Sep,India
Pune,2014-08-21,Platinum,Bills,M,205671,20140821,2014,Aug,India
Surat,2014-12-18,Platinum,Grocery,M,139683,20141218,2014,Dec,India
Chennai,2014-07-16,Signature,Fuel,F,48013,20140716,2014,Jul,India
Surat,2014-03-30,Platinum,Food,F,140640,20140330,2014,Mar,India
Kolkata,2014-10-17,Silver,Bills,M,164116,20141017,2014,Oct,India
Surat,2013-12-15,Platinum,Grocery,F,227375,20131215,2013,Dec,India
Lucknow,2014-02-25,Silver,Grocery,F,199104,20140225,2014,Feb,India
Hyderabad,2014-05-14,Platinum,Grocery,F,186023,20140514,2014,May,India
Hyderabad,2013-10-16,Silver,Food,M,43953,20131016,2013,Oct,India
Hyderabad,2014-05-07,Platinum,Food,F,49463,20140507,2014,May,India
Jaipur,2013-11-30,Silver,Entertainment,M,134481,20131130,2013,Nov,India
Jaipur,2014-03-13,Silver,Entertainment,F,200087,20140313,2014,Mar,India
Kolkata,2014-08-03,Gold,Food,F,53777,20140803,2014,Aug,India
Kanpur,2014-12-21,Gold,Grocery,F,80904,20141221,2014,Dec,India
Jaipur,2015-05-22,Silver,Fuel,F,198725,20150522,2015,May,India
Kanpur,2015-03-06,Platinum,Entertainment,M,128594,20150306,2015,Mar,India
Lucknow,2013-10-06,Silver,Food,M,212365,20131006,2013,Oct,India
Surat,2014-04-23,Signature,Grocery,F,246601,20140423,2014,Apr,India
Chennai,2014-04-16,Gold,Bills,F,122243,20140416,2014,Apr,India
Pune,2014-12-31,Silver,Grocery,F,10968,20141231,2014,Dec,India
Kanpur,2014-06-13,Signature,Bills,F,4994,20140613,2014,Jun,India
Kolkata,2014-09-17,Platinum,Fuel,F,33107,20140917,2014,Sep,India
Jaipur,2015-01-20,Gold,Bills,F,95643,20150120,2015,Jan,India
Chennai,2014-11-27,Gold,Entertainment,M,75732,20141127,2014,Nov,India
Surat,2015-04-03,Silver,Grocery,F,278581,20150403,2015,Apr,India
Hyderabad,2013-10-12,Platinum,Bills,M,126949,20131012,2013,Oct,India
Chennai,2015-02-21,Silver,Fuel,F,220319,20150221,2015,Feb,India
Kolkata,2014-04-29,Signature,Fuel,F,204950,20140429,2014,Apr,India
Chennai,2014-03-25,Gold,Food,M,151201,20140325,2014,Mar,India
Kolkata,2015-05-06,Platinum,Food,M,226045,20150506,2015,May,India
Surat,2015-04-24,Platinum,Food,F,188545,20150424,2015,Apr,India
Surat,2015-03-16,Platinum,Entertainment,M,91266,20150316,2015,Mar,India
Kolkata,2014-08-21,Gold,Grocery,M,158338,20140821,2014,Aug,India
Surat,2013-10-24,Silver,Bills,M,6191,20131024,2013,Oct,India
Surat,2014-02-23,Silver,Entertainment,F,25080,20140223,2014,Feb,India
Pune,2014-11-29,Signature,Grocery,M,17043,20141129,2014,Nov,India
Chennai,2014-05-25,Gold,Food,M,216012,20140525,2014,May,India
Hyderabad,2014-06-24,Platinum,Food,F,124935,20140624,2014,Jun,India
Surat,2014-09-24,Platinum,Entertainment,M,238622,20140924,2014,Sep,India
Kolkata,2015-05-11,Signature,Entertainment,F,18142,20150511,2015,May,India
Jaipur,2014-01-05,Signature,Food,M,196847,20140105,2014,Jan,India
Chennai,2015-04-29,Signature,Grocery,F,52215,20150429,2015,Apr,India
Chennai,2014-07-23,Gold,Food,F,1066,20140723,2014,Jul,India
Pune,2014-07-04,Signature,Grocery,M,117884,20140704,2014,Jul,India
Jaipur,2015-03-13,Silver,Bills,F,254423,20150313,2015,Mar,India
Chennai,2014-12-31,Gold,Fuel,M,21805,20141231,2014,Dec,India
Lucknow,2014-04-15,Platinum,Food,F,75398,20140415,2014,Apr,India
Lucknow,2014-04-21,Signature,Grocery,F,144051,20140421,2014,Apr,India
Surat,2014-03-26,Silver,Grocery,F,57939,20140326,2014,Mar,India
